,data,year,row_number
1219,Out,2013,21
1220,Out,2013,22
1221,Out,2013,23
1222,Out,2013,24
1223,Out,2013,25
1224,Out,2013,26
1225,Questionable,2013,497
1226,Out,2013,27
1227,Out,2013,28
1228,Out,2013,29
1229,Questionable,2013,498
1230,Questionable,2013,499
1231,Questionable,2013,500
1232,Out,2013,30
1233,Questionable,2013,501
1234,Out,2013,31
1235,Out,2013,32
1236,Questionable,2013,502
1237,Questionable,2013,503
1238,Out,2013,33
1239,Out,2013,34
1240,Questionable,2013,504
1241,Questionable,2013,505
1242,Out,2013,35
1243,Questionable,2013,506
1244,Out,2013,36
1245,Out,2013,37
1246,Out,2013,38
1247,Out,2013,39
1248,Out,2013,40
1249,Questionable,2013,507
1250,Out,2013,41
1251,Questionable,2013,508
1252,Questionable,2013,509
1253,Questionable,2013,510
1254,Out,2013,42
1255,Out,2013,43
1256,Questionable,2013,511
1257,Questionable,2013,512
1258,Questionable,2013,513
1259,Out,2013,44
1260,Out,2013,45
1261,Out,2013,46
1262,Out,2013,47
1263,Out,2013,48
1264,Out,2013,49
1265,Questionable,2013,514
1266,Out,2013,50
1267,Questionable,2013,515
1268,Out,2013,51
1269,Out,2013,52
1270,Out,2013,53
1271,Out,2013,54
1272,Out,2013,55
1273,Questionable,2013,516
1274,Questionable,2013,517
1275,Questionable,2013,518
1276,Questionable,2013,519
1277,Questionable,2013,520
1278,Questionable,2013,521
1279,Questionable,2013,522
1280,Questionable,2013,523
1281,Out,2013,56
1282,Out,2013,57
1283,Out,2013,58
1284,Out,2013,59
1285,Out,2013,60
1286,Out,2013,61
1287,Out,2013,62
1288,Out,2013,63
1289,Out,2013,64
1290,Out,2013,65
1291,Out,2013,66
1292,Questionable,2013,524
1293,Questionable,2013,525
1294,Questionable,2013,526
1295,Questionable,2013,527
1296,Out,2013,67
1297,Questionable,2013,528
1298,Questionable,2013,529
1299,Out,2013,68
1300,Questionable,2013,530
1301,Out,2013,69
1302,Out,2013,70
1303,Questionable,2013,531
1304,Out,2013,71
1305,Questionable,2013,532
1306,Out,2013,72
1307,Questionable,2013,533
1308,Questionable,2013,534
1309,Out,2013,73
1310,Questionable,2013,535
1311,Questionable,2013,536
1312,Questionable,2013,537
1313,Questionable,2013,538
1314,Questionable,2013,539
1315,Questionable,2013,540
1316,Questionable,2013,541
1317,Questionable,2013,542
1318,Questionable,2013,543
1319,Out,2013,74
1320,Questionable,2013,544
1321,Questionable,2013,545
1322,Out,2013,75
1323,Questionable,2013,546
1324,Questionable,2013,547
1325,Questionable,2013,548
1326,Questionable,2013,549
1327,Questionable,2013,550
1328,Questionable,2013,551
1329,Questionable,2013,552
1330,Out,2013,76
1331,Questionable,2013,553
1332,Questionable,2013,554
1333,Out,2013,77
1334,Out,2013,78
1335,Out,2013,79
1336,Questionable,2013,555
1337,Questionable,2013,556
1338,Questionable,2013,557
1339,Questionable,2013,558
1340,Questionable,2013,559
1341,Questionable,2013,560
1342,Out,2013,80
1343,Questionable,2013,561
1344,Out,2013,81
1345,Out,2013,82
1346,Questionable,2013,562
1347,Questionable,2013,563
1348,Questionable,2013,564
1349,Questionable,2013,565
1350,Out,2013,83
1351,Out,2013,84
1352,Questionable,2013,566
1353,Questionable,2013,567
1354,Out,2013,85
1355,Questionable,2013,568
1356,Out,2013,86
1357,Out,2013,87
1358,Questionable,2013,569
1359,Out,2013,88
1360,Questionable,2013,570
1361,Questionable,2013,571
1362,Out,2013,89
1363,Questionable,2013,572
1364,Out,2013,90
1365,Questionable,2013,573
1366,Questionable,2013,574
1367,Questionable,2013,575
1368,Out,2013,91
1369,Out,2013,92
1370,Out,2013,93
1371,Out,2013,94
1372,Out,2013,95
1373,Out,2013,96
1374,Questionable,2013,576
1375,Questionable,2013,577
1376,Questionable,2013,578
1377,Questionable,2013,579
1378,Questionable,2013,580
1379,Out,2013,97
1380,Out,2013,98
1381,Questionable,2013,581
1382,Questionable,2013,582
1383,Questionable,2013,583
1384,Out,2013,99
1385,Questionable,2013,584
1386,Questionable,2013,585
1387,Questionable,2013,586
1388,Questionable,2013,587
1389,Out,2013,100
1390,Questionable,2013,588
1391,Questionable,2013,589
1392,Questionable,2013,590
1393,Questionable,2013,591
1394,Questionable,2013,592
1395,Questionable,2013,593
1396,Questionable,2013,594
1397,Questionable,2013,595
1398,Questionable,2013,596
1399,Questionable,2013,597
1400,Out,2013,101
1401,Out,2013,102
1402,Questionable,2013,598
1403,Out,2013,103
1404,Questionable,2013,599
1405,Out,2013,104
1406,Questionable,2013,600
1407,Out,2013,105
1408,Out,2013,106
1409,Questionable,2013,601
1410,Out,2013,107
1411,Questionable,2013,602
1412,Questionable,2013,603
1413,Questionable,2013,604
1414,Questionable,2013,605
1415,Questionable,2013,606
1416,Questionable,2013,607
1417,Questionable,2013,608
1418,Out,2013,108
1419,Questionable,2013,609
1420,Questionable,2013,610
1421,Out,2013,109
1422,Out,2013,110
1423,Out,2013,111
1424,Questionable,2013,611
1425,Questionable,2013,612
1426,Out,2013,112
1427,Out,2013,113
1428,Questionable,2013,613
1429,Questionable,2013,614
1430,Questionable,2013,615
1431,Out,2013,114
1432,Questionable,2013,616
1433,Questionable,2013,617
1434,Questionable,2013,618
1435,Out,2013,115
1436,Out,2013,116
1437,Questionable,2013,619
1438,Questionable,2013,620
1439,Out,2013,117
1440,Out,2013,118
1441,Out,2013,119
1442,Questionable,2013,621
1443,Questionable,2013,622
1444,Out,2013,120
1445,Out,2013,121
1446,Out,2013,122
1447,Out,2013,123
1448,Questionable,2013,623
1449,Out,2013,124
1450,Out,2013,125
1451,Out,2013,126
1452,Out,2013,127
1453,Questionable,2013,624
1454,Questionable,2013,625
1455,Questionable,2013,626
1456,Questionable,2013,627
1457,Questionable,2013,628
1458,Questionable,2013,629
1459,Questionable,2013,630
1460,Out,2013,128
1461,Questionable,2013,631
1462,Out,2013,129
1463,Questionable,2013,632
1464,Questionable,2013,633
1465,Out,2013,130
1466,Questionable,2013,634
1467,Out,2013,131
1468,Out,2013,132
1469,Out,2013,133
1470,Questionable,2013,635
1471,Out,2013,134
1472,Out,2013,135
1473,Questionable,2013,636
1474,Questionable,2013,637
1475,Out,2013,136
1476,Questionable,2013,638
1477,Questionable,2013,639
1478,Questionable,2013,640
1479,Questionable,2013,641
1480,Questionable,2013,642
1481,Questionable,2013,643
1482,Out,2013,137
1483,Questionable,2013,644
1484,Out,2013,138
1485,Out,2013,139
1486,Out,2013,140
1487,Questionable,2013,645
1488,Out,2013,141
1489,Questionable,2013,646
1490,Out,2013,142
1491,Questionable,2013,647
1492,Out,2013,143
1493,Out,2013,144
1494,Questionable,2013,648
1495,Out,2013,145
1496,Questionable,2013,649
1497,Questionable,2013,650
1498,Questionable,2013,651
1499,Questionable,2013,652
1500,Questionable,2013,653
1501,Questionable,2013,654
1502,Questionable,2013,655
1503,Questionable,2013,656
1504,Questionable,2013,657
1505,Out,2013,146
1506,Out,2013,147
1507,Out,2013,148
1508,Out,2013,149
1509,Out,2013,150
1510,Questionable,2013,658
1511,Out,2013,151
1512,Out,2013,152
1513,Out,2013,153
1514,Out,2013,154
1515,Out,2013,155
1516,Out,2013,156
1517,Out,2013,157
1518,Questionable,2013,659
1519,Out,2013,158
1520,Questionable,2013,660
1521,Questionable,2013,661
1522,Questionable,2013,662
1523,Questionable,2013,663
1524,Out,2013,159
1525,Questionable,2013,664
1526,Out,2013,160
1527,Out,2013,161
1528,Out,2013,162
1529,Out,2013,163
1530,Questionable,2013,665
1531,Out,2013,164
1532,Questionable,2013,666
1533,Out,2013,165
1534,Out,2013,166
1535,Questionable,2013,667
1536,Out,2013,167
1537,Out,2013,168
1538,Out,2013,169
1539,Out,2013,170
1540,Out,2013,171
1541,Questionable,2013,668
1542,Out,2013,172
1543,Questionable,2013,669
1544,Questionable,2013,670
1545,Questionable,2013,671
1546,Questionable,2013,672
1547,Questionable,2013,673
1548,Out,2013,173
1549,Questionable,2013,674
1550,Questionable,2013,675
1551,Questionable,2013,676
1552,Questionable,2013,677
1553,Questionable,2013,678
1554,Out,2013,174
1555,Questionable,2013,679
1556,Out,2013,175
1557,Out,2013,176
1558,Out,2013,177
1559,Out,2013,178
1560,Questionable,2013,680
1561,Out,2013,179
1562,Out,2013,180
1563,Out,2013,181
1564,Questionable,2013,681
1565,Out,2013,182
1566,Questionable,2013,682
1567,Questionable,2013,683
1568,Questionable,2013,684
1569,Questionable,2013,685
1570,Out,2013,183
1571,Questionable,2013,686
1572,Questionable,2013,687
1573,Out,2013,184
1574,Questionable,2013,688
1575,Questionable,2013,689
1576,Questionable,2013,690
1577,Out,2013,185
1578,Out,2013,186
1579,Out,2013,187
1580,Questionable,2013,691
1581,Questionable,2013,692
1582,Out,2013,188
1583,Out,2013,189
1584,Questionable,2013,693
1585,Questionable,2013,694
1586,Out,2013,190
1587,Questionable,2013,695
1588,Questionable,2013,696
1589,Out,2013,191
1590,Questionable,2013,697
1591,Questionable,2013,698
1592,Questionable,2013,699
1593,Questionable,2013,700
1594,Questionable,2013,701
1595,Questionable,2013,702
1596,Out,2013,192
1597,Questionable,2013,703
1598,Questionable,2013,704
1599,Questionable,2013,705
1600,Out,2013,193
1601,Questionable,2013,706
1602,Questionable,2013,707
1603,Questionable,2013,708
1604,Questionable,2013,709
1605,Questionable,2013,710
1606,Questionable,2013,711
1607,Questionable,2013,712
1608,Questionable,2013,713
1609,Out,2013,194
1610,Questionable,2013,714
1611,Questionable,2013,715
1612,Questionable,2013,716
1613,Questionable,2013,717
1614,Out,2013,195
1615,Questionable,2013,718
1616,Questionable,2013,719
1617,Questionable,2013,720
1618,Questionable,2013,721
1619,Questionable,2013,722
1620,Out,2013,196
1621,Questionable,2013,723
1622,Questionable,2013,724
1623,Questionable,2013,725
1624,Out,2013,197
1625,Questionable,2013,726
1626,Questionable,2013,727
1627,Out,2013,198
1628,Questionable,2013,728
1629,Questionable,2013,729
1630,Questionable,2013,730
1631,Questionable,2013,731
1632,Questionable,2013,732
1633,Out,2013,199
1634,Questionable,2013,733
1635,Out,2013,200
1636,Out,2013,201
1637,Out,2013,202
1638,Questionable,2013,734
1639,Questionable,2013,735
1640,Questionable,2013,736
1641,Questionable,2013,737
1642,Out,2013,203
1643,Out,2013,204
1644,Questionable,2013,738
1645,Questionable,2013,739
1646,Questionable,2013,740
1647,Out,2013,205
1648,Out,2013,206
1649,Out,2013,207
1650,Questionable,2013,741
1651,Out,2013,208
1652,Out,2013,209
1653,Questionable,2013,742
1654,Out,2013,210
1655,Questionable,2013,743
1656,Out,2013,211
1657,Out,2013,212
1658,Out,2013,213
1659,Out,2013,214
1660,Out,2013,215
1661,Out,2013,216
1662,Out,2013,217
1663,Out,2013,218
1664,Out,2013,219
1665,Questionable,2013,744
1666,Questionable,2013,745
1667,Questionable,2013,746
1668,Out,2013,220
1669,Questionable,2013,747
1670,Questionable,2013,748
1671,Questionable,2013,749
1672,Questionable,2013,750
1673,Questionable,2013,751
1674,Questionable,2013,752
1675,Questionable,2013,753
1676,Questionable,2013,754
1677,Questionable,2013,755
1678,Questionable,2013,756
1679,Questionable,2013,757
1680,Out,2013,221
1681,Questionable,2013,758
1682,Questionable,2013,759
1683,Out,2013,222
1684,Out,2013,223
1685,Out,2013,224
1686,Questionable,2013,760
1687,Questionable,2013,761
1688,Out,2013,225
1689,Out,2013,226
1690,Questionable,2013,762
1691,Questionable,2013,763
1692,Out,2013,227
1693,Out,2013,228
1694,Questionable,2013,764
1695,Questionable,2013,765
1696,Out,2013,229
1697,Out,2013,230
1698,Out,2013,231
1699,Out,2013,232
1700,Out,2013,233
1701,Out,2013,234
1702,Questionable,2013,766
1703,Questionable,2013,767
1704,Questionable,2013,768
1705,Questionable,2013,769
1706,Questionable,2013,770
1707,Questionable,2013,771
1708,Out,2013,235
1709,Questionable,2013,772
1710,Questionable,2013,773
1711,Questionable,2013,774
1712,Questionable,2013,775
1713,Questionable,2013,776
1714,Questionable,2013,777
1715,Questionable,2013,778
1716,Out,2013,236
1717,Questionable,2013,779
1718,Out,2013,237
1719,Questionable,2013,780
1720,Questionable,2013,781
1721,Out,2013,238
1722,Out,2013,239
1723,Out,2013,240
1724,Questionable,2013,782
1725,Questionable,2013,783
1726,Questionable,2013,784
1727,Out,2013,241
1728,Out,2013,242
1729,Out,2013,243
1730,Questionable,2013,785
1731,Questionable,2013,786
1732,Questionable,2013,787
1733,Questionable,2013,788
1734,Questionable,2013,789
1735,Questionable,2013,790
1736,Questionable,2013,791
1737,Questionable,2013,792
1738,Questionable,2013,793
1739,Out,2013,244
1740,Questionable,2013,794
1741,Out,2013,245
1742,Questionable,2013,795
1743,Questionable,2013,796
1744,Questionable,2013,797
1745,Questionable,2013,798
1746,Questionable,2013,799
1747,Questionable,2013,800
1748,Out,2013,246
1749,Questionable,2013,801
1750,Questionable,2013,802
1751,Questionable,2013,803
1752,Questionable,2013,804
1753,Out,2013,247
1754,Questionable,2013,805
1755,Questionable,2013,806
1756,Questionable,2013,807
1757,Out,2013,248
1758,Questionable,2013,808
1759,Questionable,2013,809
1760,Questionable,2013,810
1761,Questionable,2013,811
1762,Questionable,2013,812
1763,Out,2013,249
1764,Questionable,2013,813
1765,Out,2013,250
1766,Out,2013,251
1767,Questionable,2013,814
1768,Out,2013,252
1769,Questionable,2013,815
1770,Out,2013,253
1771,Out,2013,254
1772,Questionable,2013,816
1773,Questionable,2013,817
1774,Questionable,2013,818
1775,Questionable,2013,819
1776,Out,2013,255
1777,Out,2013,256
1778,Questionable,2013,820
1779,Questionable,2013,821
1780,Questionable,2013,822
1781,Out,2013,257
1782,Out,2013,258
1783,Out,2013,259
1784,Out,2013,260
1785,Questionable,2013,823
1786,Questionable,2013,824
1787,Out,2013,261
1788,Questionable,2013,825
1789,Questionable,2013,826
1790,Out,2013,262
1791,Questionable,2013,827
1792,Questionable,2013,828
1793,Questionable,2013,829
1794,Questionable,2013,830
1795,Out,2013,263
1796,Questionable,2013,831
1797,Out,2013,264
1798,Questionable,2013,832
1799,Out,2013,265
1800,Questionable,2013,833
1801,Questionable,2013,834
1802,Questionable,2013,835
1803,Out,2013,266
1804,Questionable,2013,836
1805,Questionable,2013,837
1806,Questionable,2013,838
1807,Out,2013,267
1808,Questionable,2013,839
1809,Questionable,2013,840
1810,Questionable,2013,841
1811,Questionable,2013,842
1812,Questionable,2013,843
1813,Out,2013,268
1814,Out,2013,269
1815,Questionable,2013,844
1816,Out,2013,270
1817,Questionable,2013,845
1818,Questionable,2013,846
1819,Out,2013,271
1820,Out,2013,272
1821,Out,2013,273
1822,Out,2013,274
1823,Out,2013,275
1824,Questionable,2013,847
1825,Questionable,2013,848
1826,Questionable,2013,849
1827,Questionable,2013,850
1828,Questionable,2013,851
1829,Questionable,2013,852
1830,Questionable,2013,853
1831,Questionable,2013,854
1832,Questionable,2013,855
1833,Questionable,2013,856
1834,Questionable,2013,857
1835,Out,2013,276
1836,Questionable,2013,858
1837,Out,2013,277
1838,Out,2013,278
1839,Questionable,2013,859
1840,Out,2013,279
1841,Questionable,2013,860
1842,Out,2013,280
1843,Out,2013,281
1844,Questionable,2013,861
1845,Questionable,2013,862
1846,Out,2013,282
1847,Out,2013,283
1848,Out,2013,284
1849,Questionable,2013,863
1850,Questionable,2013,864
1851,Questionable,2013,865
1852,Questionable,2013,866
1853,Questionable,2013,867
1854,Out,2013,285
1855,Questionable,2013,868
1856,Questionable,2013,869
1857,Questionable,2013,870
1858,Out,2013,286
1859,Out,2013,287
1860,Questionable,2013,871
1861,Out,2013,288
1862,Questionable,2013,872
1863,Questionable,2013,873
1864,Questionable,2013,874
1865,Questionable,2013,875
1866,Out,2013,289
1867,Questionable,2013,876
1868,Questionable,2013,877
1869,Out,2013,290
1870,Out,2013,291
1871,Out,2013,292
1872,Out,2013,293
1873,Out,2013,294
1874,Out,2013,295
1875,Questionable,2013,878
1876,Questionable,2013,879
1877,Questionable,2013,880
1878,Questionable,2013,881
1879,Questionable,2013,882
1880,Questionable,2013,883
1881,Questionable,2013,884
1882,Out,2013,296
1883,Questionable,2013,885
1884,Questionable,2013,886
1885,Questionable,2013,887
1886,Questionable,2013,888
1887,Out,2013,297
1888,Questionable,2013,889
1889,Questionable,2013,890
1890,Questionable,2013,891
1891,Questionable,2013,892
1892,Questionable,2013,893
1893,Questionable,2013,894
1894,Out,2013,298
1895,Questionable,2013,895
1896,Questionable,2013,896
1897,Questionable,2013,897
1898,Out,2013,299
1899,Questionable,2013,898
1900,Questionable,2013,899
1901,Out,2013,300
1902,Questionable,2013,900
1903,Questionable,2013,901
1904,Questionable,2013,902
1905,Questionable,2013,903
1906,Out,2013,301
1907,Questionable,2013,904
1908,Out,2013,302
1909,Out,2013,303
1910,Questionable,2013,905
1911,Out,2013,304
1912,Questionable,2013,906
1913,Questionable,2013,907
1914,Questionable,2013,908
1915,Questionable,2013,909
1916,Out,2013,305
1917,Questionable,2013,910
1918,Out,2013,306
1919,Out,2013,307
1920,Out,2013,308
1921,Questionable,2013,911
1922,Out,2013,309
1923,Out,2013,310
1924,Out,2013,311
1925,Questionable,2013,912
1926,Questionable,2013,913
1927,Out,2013,312
1928,Questionable,2013,914
1929,Out,2013,313
1930,Questionable,2013,915
1931,Questionable,2013,916
1932,Out,2013,314
1933,Questionable,2013,917
1934,Questionable,2013,918
1935,Questionable,2013,919
1936,Questionable,2013,920
1937,Questionable,2013,921
1938,Questionable,2013,922
1939,Out,2013,315
1940,Questionable,2013,923
1941,Out,2013,316
1942,Questionable,2013,924
1943,Out,2013,317
1944,Out,2013,318
1945,Questionable,2013,925
1946,Questionable,2013,926
1947,Out,2013,319
1948,Out,2013,320
1949,Questionable,2013,927
1950,Out,2013,321
1951,Out,2013,322
1952,Questionable,2013,928
1953,Out,2013,323
1954,Out,2013,324
1955,Questionable,2013,929
1956,Out,2013,325
1957,Questionable,2013,930
1958,Out,2013,326
1959,Out,2013,327
1960,Out,2013,328
1961,Out,2013,329
1962,Questionable,2013,931
1963,Questionable,2013,932
1964,Questionable,2013,933
1965,Out,2013,330
1966,Questionable,2013,934
1967,Questionable,2013,935
1968,Questionable,2013,936
1969,Out,2013,331
1970,Questionable,2013,937
1971,Out,2013,332
1972,Questionable,2013,938
1973,Out,2013,333
1974,Out,2013,334
1975,Questionable,2013,939
1976,Questionable,2013,940
1977,Questionable,2013,941
1978,Questionable,2013,942
1979,Out,2013,335
1980,Questionable,2013,943
1981,Questionable,2013,944
1982,Questionable,2013,945
1983,Questionable,2013,946
1984,Out,2013,336
1985,Out,2013,337
1986,Questionable,2013,947
